datetime,username,channel,message
2022-04-26T11:23:00.415450,peepochatting,#xqcow,HUH
2022-04-26T11:23:01.724726,m1kyx,#thebausffs,thanks @Schauweg <3
2022-04-26T11:23:02.004988,lantier0,#thebausffs,!followage
2022-04-26T11:23:02.161640,luunaacyy,#thebausffs,ranged top  GIGACHAD marksman junglers GIGACHAD marksman mid GIGACHAD
2022-04-26T11:23:02.318226,streamelements,#thebausffs,"@lantier0, lantier0 has been following thebausffs for  1 year 7 months 12 days 4 hours"
2022-04-26T11:23:02.474819,papishpish,#thebausffs,AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3 AlienPls3
2022-04-26T11:23:05.878799,qxzcasd,#thebausffs,PagWoman YAS QUINN
2022-04-26T11:23:06.035347,livingtarget,#thebausffs,"Hello he's doing it again, he's winning in Challenger."
2022-04-26T11:23:06.344596,biigfan69,#thebausffs,dont get hit by his Q and its an easy kill
2022-04-26T11:23:07.874126,bzgr_reee,#thebausffs,How long has he been live I can’t see on mobile
2022-04-26T11:23:06.640463,lil_kennypowers,#xqcow,xqcY
2022-04-26T11:23:07.132879,pmigbarros,#thebausffs,KKonaW
2022-04-26T11:23:04.562495,jnexpress,#xqcow,HUH joy emoji
2022-04-26T11:23:05.031815,rhastago,#thebausffs,death's dance this game
2022-04-26T11:23:05.198272,justdiggin,#thebausffs,aa ooo aaa
2022-04-26T11:23:05.354842,subsalac,#thebausffs,Leanin Tssk
2022-04-26T11:23:05.354902,ktosnieznajomyxd,#thebausffs,Galeforce magic pen PagMan
2022-04-26T11:23:05.524659,eastop1,#thebausffs,5Head
2022-04-26T11:23:00.572058,duxas421,#thebausffs,Can anyone tell the song please?
2022-04-26T11:23:00.572107,zayo_cast,#thebausffs,mr babus please prowler claw me
2022-04-26T11:23:00.572119,juliocrbe,#thebausffs,fdead mans pls
2022-04-26T11:23:00.572129,ainzooalgown0x,#thebausffs,song errot
2022-04-26T11:23:00.572139,fr0zenarrow,#thebausffs,Why not buy steelcaps now?
2022-04-26T11:23:00.572151,ugworm_,#xqcow,!cock pokimane
2022-04-26T11:23:00.572175,thepositivebot,#xqcow,ACTION [NSFW] pokimane's cock is 1 inch long HandsUp
2022-04-26T11:23:00.728640,kaynisfun,#thebausffs,Wtf is that magic pen on akshan
2022-04-26T11:23:01.184095,shankl0l,#thebausffs,hexdrinker and that guy is done
2022-04-26T11:23:01.368368,ihvg,#thebausffs,Leanin Tssk
2022-04-26T11:23:01.524907,bramduijker11,#thebausffs,who is the diana
2022-04-26T11:23:03.905876,ozdeniz578,#thebausffs,!song
2022-04-26T11:23:04.150568,droggellord,#thebausffs,GALEFORCE DEALS MAGIC AS WELL GALEFORCE DEALS MAGIC AS WELL GALEFORCE DEALS MAGIC AS WELL GALEFORCE DEALS MAGIC AS WELL
2022-04-26T11:23:04.323171,alvarohp5,#thebausffs,nothing better than baussy
2022-04-26T11:16:19.998692,gotumirin,#thebausffs,why is kaisa trolling me Clueless
2022-04-26T11:16:22.553428,strugp,#thebausffs,From the pest of West to beast of the East  PogChamp
2022-04-26T11:16:23.184556,cieondancer,#thebausffs,Leanin Tssk
2022-04-26T11:16:26.183262,colarboy,#thebausffs,Countdown
2022-04-26T11:16:26.479677,p3nzo,#xqcow,!roulette all
2022-04-26T11:16:28.595430,schnozebot,#xqcow,ACTION P3nzo won 4694 points in roulette and now has 9388 points! FeelsGoodMan
2022-04-26T11:16:24.963542,volstanding,#thebausffs,migung streaming too
2022-04-26T11:16:22.148051,spiritbread,#thebausffs,"The problem is definitely with the champ, it's not your fault, it's Quinn's"
2022-04-26T11:16:23.791142,jmieinnit,#thebausffs,this is so cute 👉 AYAYAjam
2022-04-26T11:16:23.947663,itsvulop,#thebausffs,VIBE
2022-04-26T11:08:38.916550,congo_bongo_productions,#thebausffs,PagWoman
2022-04-26T11:08:38.916621,marinsuwu,#thebausffs,Duck
2022-04-26T11:08:38.916645,ink_horror,#thebausffs,i have a question
2022-04-26T11:08:38.916661,cowboymovie,#thebausffs,bausSelfie
2022-04-26T11:08:39.073153,lucanator69,#thebausffs,CatJAM
2022-04-26T11:08:39.073220,subscroof,#thebausffs,the Quinncident
2022-04-26T11:08:39.229632,hoyhoyas,#thebausffs,forsenPls
2022-04-26T11:08:39.229677,xdogwater12,#thebausffs,PagWoman
2022-04-26T11:08:39.229688,hash200,#thebausffs,SONG
2022-04-26T11:08:39.229700,goosse_,#thebausffs,Tssk
2022-04-26T11:08:39.487770,hicarto,#thebausffs,!rank
2022-04-26T11:08:39.644284,nikoskatr,#xqcow,!roulette everything GIGACHAD
2022-04-26T11:08:39.644332,razzeldazzel01,#thebausffs,bausF bausF
2022-04-26T11:08:39.816635,dublegio,#thebausffs,Diddles
2022-04-26T11:08:40.905557,leodebeer,#thebausffs,Leanin HOLY JAMMER
2022-04-26T11:08:41.062067,kietack1203,#thebausffs,QUINCIDIENCE
2022-04-26T11:08:41.225388,scottflamingo,#thebausffs,lolSinged wtf
2022-04-26T11:08:41.615312,wva_simp,#thebausffs,Quinn Bedge
2022-04-26T11:08:41.771855,k3oubi,#thebausffs,full ad
2022-04-26T11:08:41.771907,boingboing27,#thebausffs,rainbowPls
2022-04-26T11:08:44.122933,itsmakeemclap,#thebausffs,lolSinged IT's TIME
2022-04-26T11:08:44.279487,pjnolan,#thebausffs,QUINNNNCIDENT
2022-04-26T11:08:44.626429,syndja,#thebausffs,VibePls
2022-04-26T11:08:48.382481,moobot,#thebausffs,@anto_br Thebausffs is GRANDMASTER I 599 LP. borpaSpin
2022-04-26T11:08:48.539059,ionlywatchqualitycontent,#xqcow,Dino Content Leak: Dino Tournaments
2022-04-26T11:08:48.539229,nickgadjee,#thebausffs,full ad LULW
2022-04-26T11:08:48.695675,ninjaturtle12,#thebausffs,same thing happened to midbeast  󠀀
2022-04-26T11:08:48.695837,modusponens112,#thebausffs,Wokege
2022-04-26T11:08:48.852361,c2813308004,#thebausffs,baus clone monkaW
2022-04-26T11:08:46.939793,thefurqan,#xqcow,madrid fans made more noise than chelsea fans at the bridge
2022-04-26T11:08:47.096391,jos_amilton,#thebausffs,RUNES
2022-04-26T11:08:47.096546,ninjaturtle12,#thebausffs,same thing happened to midbeast
2022-04-26T11:08:47.376746,nottoobadaye,#thebausffs,TRUE
2022-04-26T11:08:47.533381,sapr0ling,#thebausffs,@Thebausffs why dont you pick singed
2022-04-26T11:08:47.689925,pjnolan,#thebausffs,ACCOUNT LOCK INCOMING
2022-04-26T11:08:47.690090,carmenbarbieri,#thebausffs,5Head
2022-04-26T11:08:47.846550,anto_br,#thebausffs,!rank
2022-04-26T11:08:44.932884,underdaaawg,#thebausffs,quincidednce
2022-04-26T11:08:45.125225,lan4444,#thebausffs,NinjaGrumpy
2022-04-26T11:08:45.281941,hoyhoyas,#thebausffs,forsenPls  󠀀
2022-04-26T11:08:45.438538,zed212121,#thebausffs,ignite
2022-04-26T11:08:45.438717,andre_pina,#thebausffs,QUINN POG
2022-04-26T11:08:45.595217,cowboy_from_ramranch,#thebausffs,PepeLaugh
2022-04-26T11:08:45.595426,likeclockwork_,#thebausffs,WeirdChamp no singed
2022-04-26T11:08:45.595587,bindix10,#thebausffs,ignite ?
2022-04-26T11:08:45.751819,snah__,#thebausffs,potJAM
2022-04-26T11:08:45.908400,lewwww,#xqcow,forsen denier
2022-04-26T11:08:45.908559,tj_80,#thebausffs,same
2022-04-26T11:08:46.065017,mostlyarmless,#thebausffs,ma ma ma ma bakerrrrrrrrr
2022-04-26T11:08:46.065176,sundaydelight,#thebausffs,RUNES OMEGALUL
2022-04-26T11:08:46.783221,ethershulk,#thebausffs,OMEGALUL
2022-04-26T11:08:42.920141,mattitheguy,#thebausffs,potJAM
2022-04-26T11:08:42.920312,legoenthusiast,#xqcow,omg i love forsen forsenH
2022-04-26T11:08:43.076845,moha_5143,#thebausffs,lolSinged its time lolSinged it's time lolSinged it's time
2022-04-26T11:08:43.077052,catchykick,#thebausffs,PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN PagWoman QUEEEEEEEEN 󠀀
2022-04-26T11:08:43.258544,sumdumfrak,#thebausffs,ResidentSleeper QUINN MORE LIKE ZZZ
2022-04-26T11:08:43.510724,whitechocsprnklz,#thebausffs,Duck
2022-04-26T11:08:43.667158,ruimiranda9,#thebausffs,clueless(gold euw btw)
2022-04-26T11:08:43.823748,bluerapido1,#thebausffs,TIME TO UNLEASH ITTT LETSS GOOOO
2022-04-26T11:08:39.990596,suv_boi,#thebausffs,WORDLE TIME! WORDLE TIME! WORDLE TIME! WORDLE TIME! WORDLE TIME!
2022-04-26T11:08:40.235620,stnkmilos,#thebausffs,fiora pog
2022-04-26T11:08:40.629754,paraleyser,#thebausffs,quinncident
2022-04-26T11:08:41.928400,jenslervo,#thebausffs,5Head
2022-04-26T11:08:42.085046,modusponens112,#thebausffs,YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk  󠀀
2022-04-26T11:08:42.085097,elia17,#thebausffs,!lastgame
2022-04-26T11:08:42.085110,thorniah,#thebausffs,"They full ad, dodge inc"
2022-04-26T11:08:42.242468,copperazide,#thebausffs,lolSinged WTF lolSinged WTF lolSinged WTF lolSinged WTF lolSinged WTF lolSinged WTF lolSinged WTF
2022-04-26T11:08:42.416755,hash200,#thebausffs,SONGGG
2022-04-26T11:08:42.573225,stickztheflow,#thebausffs,pepeJAM
2022-04-26T11:08:42.573379,deadmoonlight,#thebausffs,RUNES
2022-04-26T11:08:42.763526,meblackbeard,#thebausffs,Leanin Tssk MA BAKER Leanin Tssk MA BAKER Leanin Tssk MA BAKER Leanin Tssk MA BAKER Leanin Tssk MA BAKER Leanin Tssk
2022-04-26T11:14:19.289752,exawion,#xqcow,@Yaekaii idk letme watch it
2022-04-26T11:14:19.446373,sumdumfrak,#thebausffs,ITS WARDED?? Sadge
2022-04-26T11:14:19.603033,daarkinxx,#thebausffs,RIOT
2022-04-26T11:14:19.759652,minh9dngt,#thebausffs,"""tf"""
2022-04-26T11:14:19.916273,nodditoddi,#thebausffs,UNLUCKY Sadge UNLUCKY Sadge UNLUCKY Sadge UNLUCKY Sadge UNLUCKY Sadge
2022-04-26T11:14:20.072859,joeymacaroni_,#thebausffs,INTING STRAT BUT AS QUIN 5Head
2022-04-26T11:14:20.073051,nottoobadaye,#thebausffs,👍
2022-04-26T11:14:21.151480,neighbor911,#thebausffs,dude u wasnt even in the bush
2022-04-26T11:14:21.308053,valeanuteo,#thebausffs,ITS JUST THE CHAMPION GUYS LOL LOL
2022-04-26T11:14:21.519708,potato0boy,#thebausffs,MIGUNG LUL LUL
2022-04-26T11:14:21.703168,spaulo_32001,#thebausffs,wpgg
2022-04-26T11:14:21.859667,enterdragone,#thebausffs,should've played singed @Thebausffs
2022-04-26T11:14:23.783081,kreenon,#thebausffs,leTroll
2022-04-26T11:14:23.967326,caslty,#thebausffs,SION strat leTroll
2022-04-26T11:14:27.514596,zacokk,#thebausffs,Kaisa leTroll 👍
2022-04-26T11:14:27.686833,xblackwood,#thebausffs,but he missed cannon
2022-04-26T11:14:28.060582,miufia,#thebausffs,its the champ leTroll its the champ leTroll its the champ leTroll its the champ leTroll
2022-04-26T11:14:28.218713,stinkyywalrus,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:14:28.375272,daallaround4,#thebausffs,yast efef
2022-04-26T11:14:28.375460,hijut_,#xqcow,!roulette all
2022-04-26T11:14:28.531815,magical_mushroom,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN .:telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN .:telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN ."
2022-04-26T11:14:28.688393,mitussss,#thebausffs,wpgg
2022-04-26T11:14:28.688570,gidoraa,#thebausffs,ı bet enemy sion will have low death in your average death per gamee @Thebausffs
2022-04-26T11:14:28.845022,evacuationz,#xqcow,@irome_ i only hold Ws
2022-04-26T11:14:29.001668,paskunji1,#thebausffs,quinn incident not kaisa
2022-04-26T11:14:26.274018,pierniki5,#thebausffs,bausDisoster bausDisoster
2022-04-26T11:14:26.274198,reservedaura1,#thebausffs,BigBrother
2022-04-26T11:14:26.274348,just_l0r3,#thebausffs,"Guys, someone remind him he is not on Sion Kappa"
2022-04-26T11:14:26.274511,midgap012,#thebausffs,Jammies
2022-04-26T11:14:24.173671,pehpeyga,#xqcow,central park
2022-04-26T11:14:24.330388,thepositivebot,#xqcow,"ACTION [Trivia] pehpeyga you got the answer right! EZ It was ""central park"" PogChamp"
2022-04-26T11:14:24.330586,andyko2529,#thebausffs,👍 👍
2022-04-26T11:14:24.330713,zannderrrr,#xqcow,"miss silver, mrs pink, mrs indigo"
2022-04-26T11:14:24.486939,lastofherkind,#thebausffs,monkaS not again
2022-04-26T11:14:24.643496,viewdm,#thebausffs,Tssk
2022-04-26T11:14:24.800209,4ndx,#thebausffs,It's just the champ
2022-04-26T11:14:24.956790,yaekaii,#xqcow,aight
2022-04-26T11:14:25.277587,fisherman69696969,#thebausffs,banned again
2022-04-26T11:14:25.434243,beepulse,#thebausffs,suicidal leTroll
2022-04-26T11:14:25.434445,suweren_lol,#thebausffs,"its the champ guys, its the champ PepeLaffing"
2022-04-26T11:14:26.117427,blackfreak95,#thebausffs,its the champ guys Kaooa
2022-04-26T11:14:23.276781,perunapeto00,#thebausffs,👍
2022-04-26T11:14:20.229429,ltsaveeno,#thebausffs,XD
2022-04-26T11:14:20.453517,dirty_cash,#thebausffs,leTroll chills
2022-04-26T11:14:20.660096,vvkool,#thebausffs,oops :tf:
2022-04-26T11:14:20.816723,everlasting_torment,#thebausffs,Copege that was because of the champ
2022-04-26T11:14:20.817005,formaket,#thebausffs,bro comon this challenger gameplay aye>?
2022-04-26T11:14:22.302923,smuckyducky,#thebausffs,You'll win this for sure mate
2022-04-26T11:14:22.459573,jamescook1989,#thebausffs,Then wonder about ban lmao
2022-04-26T11:14:22.616146,rlaalswns803,#thebausffs,": 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking: 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN Yoking 󠀀"
2022-04-26T11:14:22.616335,spaman42,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:14:22.898301,lexlaigh,#thebausffs,x9 Quinn
2022-04-26T11:14:23.054757,obbraa,#thebausffs,BAND OMEGALUL
2022-04-26T11:14:23.054946,rancelebleu,#thebausffs,Forget Sion.. stop feeding!
2022-04-26T11:09:18.923802,sightstoneward,#thebausffs,her PagMan
2022-04-26T11:09:18.923997,jankos_soulmate,#thebausffs,BOOBA
2022-04-26T11:09:18.924124,moobot,#thebausffs,@beboo1420 Baus has been inting for 1h 15m borpaSpin
2022-04-26T11:09:18.924241,carmenbarbieri,#thebausffs,forsenPls
2022-04-26T11:09:18.924359,mrchipooo,#thebausffs,hmm
2022-04-26T11:09:19.080476,xdavidxxv,#thebausffs,!ban
2022-04-26T11:09:19.080634,solarahh,#thebausffs,A GUY = HER HUH
2022-04-26T11:09:19.237175,dannyyyyp,#thebausffs,her flush
2022-04-26T11:09:19.237346,streamelements,#thebausffs,xDavidxxv has been permanently banned from the shat Sadge
2022-04-26T11:09:19.237494,caldoso,#thebausffs,SHE??
2022-04-26T11:09:19.237618,xxtwinkiez,#thebausffs,bausFlushed bausFlushed bausFlushed
2022-04-26T11:09:19.393749,dovahkin07,#thebausffs,her man
2022-04-26T11:09:19.393933,faysal_abuse,#thebausffs,HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH AAAUUUUUUUUGH HUH
2022-04-26T11:09:19.394078,hoangxphomai,#thebausffs,HER GUY
2022-04-26T11:09:19.667090,snah__,#thebausffs,HUH
2022-04-26T11:09:19.823774,norrmalm,#thebausffs,Her flush
2022-04-26T11:09:19.823925,sadaharuulol,#thebausffs,possible gf?
2022-04-26T11:09:19.824054,shibluwu,#thebausffs,GUY HER SHE
2022-04-26T11:09:21.193751,stinkyywalrus,#thebausffs,HUH
2022-04-26T11:09:21.350457,lorliss,#thebausffs,did u bang her
2022-04-26T11:09:25.244491,karku_da,#thebausffs,A WOMAN??????????
2022-04-26T11:09:25.401032,jaybreeze009,#thebausffs,her?  HUH
2022-04-26T11:09:25.401279,mohster99,#thebausffs,Her? Kappa
2022-04-26T11:09:25.557578,battleshrimptv,#thebausffs,She got a big cock ?
2022-04-26T11:09:25.557742,weksasq,#thebausffs,Her? Babus got a hot korean gf???
2022-04-26T11:09:25.714156,leo24hd,#thebausffs,FAKER INCIDENT
2022-04-26T11:09:25.714373,chips_patate,#thebausffs,WOMAN
2022-04-26T11:09:25.870779,yarcheeds,#thebausffs,excuse me
2022-04-26T11:09:25.870956,porki420,#thebausffs,UGABUGABUGAUGA WOMAN
2022-04-26T11:09:27.955727,shinoo_,#thebausffs,Kappa
2022-04-26T11:09:28.112400,ksm_tv,#thebausffs,which is nice hehe
2022-04-26T11:09:28.112650,gladydaddy27,#thebausffs,HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK
2022-04-26T11:09:28.112836,siiv3d,#thebausffs,RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRORUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO RUNES BRO
2022-04-26T11:09:28.268948,zeminnn,#thebausffs,KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride
2022-04-26T11:09:28.269128,fredkroket87,#thebausffs,3 adc team comp lets go
2022-04-26T11:09:28.425611,alexsols,#thebausffs,"Probably got locked since several computers was on the same ip , in the same game."
2022-04-26T11:09:28.582045,bromajz,#thebausffs,HER FLUSH
2022-04-26T11:09:28.582195,jaybreeze009,#thebausffs,her? HUH
2022-04-26T11:09:28.582371,tjessi1208,#thebausffs,RIOT GUY - HER - RIOT GIRL??????
2022-04-26T11:09:28.582538,ootrustnikooo,#thebausffs,"hey i used to suck in the beginning of the season so i lost a lot of games, but now i have found the champ that suits me the most and im completely dominating low elo, the problem is i get 13lp per win... how can i fix my mmr?"
2022-04-26T11:09:28.738602,batman_1_,#thebausffs,he is a guy or she is her?
2022-04-26T11:09:26.027253,boltos_4,#thebausffs,HUH HER
2022-04-26T11:09:26.027417,gofastlookgood,#thebausffs,you were never banned actually
2022-04-26T11:09:26.027541,jankos_soulmate,#thebausffs,BOOBA TIME
2022-04-26T11:09:26.183829,blakkrozze,#thebausffs,"""i have a guy"" -> ""i messaged her"" HUH ??"
2022-04-26T11:09:26.340551,rs07only,#thebausffs,3 adc Pepega
2022-04-26T11:09:26.340732,maciune,#thebausffs,"leTroll If you ban sion, theres no inting sion leTroll Theres just int leTroll"
2022-04-26T11:09:26.497212,historyteacherhashinshin,#thebausffs,FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH FUTA COCK HUH
2022-04-26T11:09:26.653758,feintzh,#thebausffs,HER ? PEPEFLUSH
2022-04-26T11:09:26.810427,mahi1210,#thebausffs,why u bait us with fiora
2022-04-26T11:09:26.967159,based_one,#thebausffs,HER = KappaPride
2022-04-26T11:09:26.967353,jungulardifferential,#thebausffs,aniBlush what else?? aniBlush what else?? aniBlush what else?? aniBlush what else?? aniBlush what else?? aniBlush what else?? aniBlush what else??
2022-04-26T11:09:27.123862,ppalien14,#thebausffs,Riot Grill?
2022-04-26T11:09:27.124082,fablorv,#thebausffs,not banned anymore
2022-04-26T11:09:27.124259,baggoskilled,#thebausffs,WAMAN?
2022-04-26T11:09:27.280551,heinzelmenzel,#thebausffs,TrumpetTime
2022-04-26T11:09:27.437524,juggernaut_golem,#thebausffs,HER GUY HUH
2022-04-26T11:09:27.437738,dovahkin07,#thebausffs,heeeeer not a guy boys
2022-04-26T11:09:24.030039,baggoskilled,#thebausffs,woman?
2022-04-26T11:09:24.186633,stenxnnad,#thebausffs,GUY -> HER HUH
2022-04-26T11:09:24.426087,seedlesslad,#thebausffs,Kaisa jungle is a joke right
2022-04-26T11:09:24.582577,oriannagrrande,#thebausffs,GIGACHAD
2022-04-26T11:09:24.739205,1comegetsome,#thebausffs,YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk
2022-04-26T11:09:24.739399,stnkmilos,#thebausffs,her? hahah
2022-04-26T11:09:24.739556,frostsnake1,#thebausffs,Reformed XD
2022-04-26T11:09:24.895644,sairanato,#thebausffs,She??
2022-04-26T11:09:24.895797,guimow,#thebausffs,RUNES
2022-04-26T11:09:24.895935,caldoso,#thebausffs,You talked to a woman??
2022-04-26T11:09:19.980427,w0bmarley,#thebausffs,KappaPride
2022-04-26T11:09:19.980590,nottoobadaye,#thebausffs,BOOBA SHE?
2022-04-26T11:09:20.137100,lud0bagman,#thebausffs,LOCK DIFF JAJA
2022-04-26T11:09:20.137260,fisherman69696969,#thebausffs,bribe
2022-04-26T11:09:20.293720,justintheuniverse,#thebausffs,her ??? BOOBA her ??? BOOBA her ??? BOOBA her ??? BOOBA her ??? BOOBA her ??? BOOBA
2022-04-26T11:09:20.293930,icantsqeell,#thebausffs,WOMAN
2022-04-26T11:09:20.294099,fisttheplebs_,#thebausffs,BOOBA
2022-04-26T11:09:20.450313,blakkrozze,#thebausffs,"""i have a guy"" -> ""i messaged her"" HUH ?"
2022-04-26T11:09:20.607176,godcampbell,#thebausffs,HUH
2022-04-26T11:09:23.560370,sumdumfrak,#thebausffs,HER? GUY BOOBA FUTA COCK
2022-04-26T11:09:23.587891,prutun,#thebausffs,FLUSH FLUSH HUH HER??
2022-04-26T11:09:23.588099,gotumirin,#thebausffs,FAKER HAS UR FAMILY HOSTAGE monkaW FAKER HAS UR FAMILY HOSTAGE monkaW FAKER HAS UR FAMILY HOSTAGE monkaW FAKER HAS UR FAMILY HOSTAGE monkaW FAKER HAS UR FAMILY HOSTAGE monkaW
2022-04-26T11:09:23.588236,duxas421,#thebausffs,EZ
2022-04-26T11:09:23.588360,dmdzhddld,#thebausffs,migung! migung!migung!migung!migung!migung!migung!migung!migung!
2022-04-26T11:09:23.588504,vigor__,#thebausffs,omfg BOOBAomfg BOOBA omfg BOOBA omfg BOOBA
2022-04-26T11:09:23.588596,n00b_except_faker,#thebausffs,HE DOESN'T CARE
2022-04-26T11:09:23.588681,serache1,#thebausffs,"YEAH I DON""T KNOW Clueless"
2022-04-26T11:09:23.588782,fort_joy,#thebausffs,futa FLUSH
2022-04-26T11:09:23.588890,tomek78910,#thebausffs,Kaisa jungle
2022-04-26T11:09:23.588975,kietack1203,#thebausffs,FLUSH FLUSH
2022-04-26T11:09:23.589068,kioraxd,#thebausffs,SO RIOT GUY AS HER ?
2022-04-26T11:09:23.589152,snuu32,#thebausffs,"""i have a guy"" ""i messeged her"""
2022-04-26T11:09:23.589237,trissmeribronze,#thebausffs,LeanBased
2022-04-26T11:09:23.589319,hehuu,#thebausffs,FeelsStrongMan Clap
2022-04-26T11:09:23.589402,plebztv1,#thebausffs,I hope you thanked her.
2022-04-26T11:09:23.717104,justintheuniverse,#thebausffs,her ??? BOOBA
2022-04-26T11:09:23.717383,azooamps,#thebausffs,aniBlush
2022-04-26T11:09:23.717599,sakuryze00,#thebausffs,guys it's a her
2022-04-26T11:09:23.717800,quan2508,#thebausffs,HIM TO HER HUH
2022-04-26T11:09:23.718002,indrag7,#thebausffs,message her
2022-04-26T11:09:23.718203,quickpills,#thebausffs,HUH
